OrderID,OrderDate,CustomerName,Product,Region,Salesperson,Quantity,UnitPrice,Revenue,OrderStatus,PaymentMethod
ORD11442,2024-10-17,Customer_215,Laptop,North,Priya,9,500,4500,Delivered,cash 
ORD11443,32/13/2024,Customer_325,Monitor,West,Priya,4,2500,10000,Returned,UPI
ORD11444,2025-01-11,Customer_597,Headset,east,Pooja,9,25000,225000,Delivered,Debit Card
ORD11445,2025-03-16,Customer_528,Speaker,West,Sneha,5,12000,60000,Shipped,Cash
ORD11446,2024-09-18,Customer_579,Speaker,West,Priya,5,12000,60000,Cancelled,UPI
ORD11447,2025-05-17,Customer_374,Tablet,West,Pooja,7,25000,175000,Shipped,Net Banking
ORD11448,2024-05-29,Customer_572,Monitor,East,Priya,7,25000,175000, Returned,Cash
ORD11449,2024-09-10,Customer_166,Keyboard, SOUTH,Vikas,8,2500,20000,Shipped,Net Banking
ORD11450,2024-05-06,Customer_34,SSD,east,Rahul,8,25000,200000,Shipped,cash 
ORD11451,2025-08-17,Customer_293,Headset, SOUTH,Karan,4,500,2000,Delivered,UPI
ORD11452,2025-06-26,,Tablet   , SOUTH,Neha,-7,5000,-35000,Delivered,Cash
ORD11453,2024-07-26,Customer_476,Speaker,East,Pooja,10,500,5000,Returned,Cash
ORD11454,2024-07-04,Customer_322,Printer,North,Pooja,10,800,8000,Delivered,Credit Card
ORD11455,2025-02-16,Customer_135,Monitor,West,Rahul,9,5000,45000,Shipped,UPI
ORD11456,2024-08-29,Customer_80,Mouse,east,Rahul,1,800,,Delivered,Cash
ORD11457,2025-10-18,Customer_211,SSD,east,Rahul,7,2500,17500,delivered,Debit Card
ORD11458,2024-10-04,Customer_498,Tablet,South,Rahul,9,500,4500,Cancelled,Credit Card
ORD11459,2024-03-23,Customer_235,Tablet,North,Priya,2,12000,24000,Delivered,UPI
ORD11460,2024-04-02,Customer_149,Laptop,South,Karan,6,25000,150000,Cancelled,Credit Card
ORD11461,2024-03-17,Customer_33,Headset,South,Pooja,7,5000,35000,delivered,Debit Card
ORD11462,2025-12-01,Customer_490,Printer,East,Karan,7,2500,17500,Delivered,Debit Card
ORD11463,2025-05-09,  Customer_251  ,Printer, SOUTH,Vikas,9,5000,45000,Delivered,UPI
ORD11464,2024-03-11,Customer_128,Printer,West,Vikas,5,25000,125000,Delivered,Credit Card
ORD11465,2025-10-29,Customer_187,Laptop,South,Karan,1,2500,2500,Returned,Cash
ORD11466,2025-01-11,Customer_373,Headset,east,Pooja,8,800,6400, Returned,UPI
ORD11467,2025-07-04,Customer_202,Laptop,east,Amit,8,800,6400, Returned,Debit Card
ORD11468,2025-06-20,Customer_226,Speaker,West,Vikas,1,12000,12000,Cancelled,Debit Card
ORD11469,2024-03-02,Customer_202,Laptop,West,Sneha,9,25000,225000,Cancelled,Debit Card
ORD11470,2024-10-25,Customer_225,Monitor, SOUTH,Pooja,4,1200,4800,Shipped,Net Banking
ORD11471,2025-02-17,Customer_438,Headset,North,Vikas,5,800,4000,Shipped,Credit Card
ORD11472,2024-08-28,Customer_4,Webcam,north ,Neha,7,25000,175000,Cancelled,UPI
ORD11473,2025-04-29,Customer_499,Keyboard,South,Amit,4,500,2000,Returned,Cash
ORD11474,2025-08-18,Customer_140,Monitor,North,Amit,2,12000,24000,delivered,Cash
ORD11475,2025-12-29,Customer_483,Headset,North,Pooja,6,25000,150000,Returned,Cash
ORD11476,2025-06-27,Customer_188,Webcam,West,Neha,1,1200,1200,Cancelled,Debit Card
ORD11477,2024-04-26,Customer_422,Speaker,East,Pooja,3,2500,7500,delivered,cash 
ORD11478,2024-05-11,Customer_274,Laptop,North,Amit,6,2500,15000,Returned,cash 
ORD11479,2024-12-19,Customer_147,Tablet,East,Vikas,10,500,5000,Delivered,Net Banking
ORD11479,2024-09-24,Customer_76,Printer,South,Neha,10,500,5000,Returned,Credit Card
ORD11481,2025-09-26,Customer_306,Monitor,West,Pooja,9,5000,45000,delivered,Cash
ORD11482,2024-09-23,Customer_176,Laptop,north ,Karan,2,800,1600,Returned,cash 
ORD11483,2024-07-25,Customer_55,Tablet, SOUTH,Sneha,9,800,7200,Returned,Debit Card
ORD11484,2024-09-05,Customer_332,Printer,East,Karan,2,25000,50000,delivered,Debit Card
ORD11485,23/12/2025,,Webcam,West,Neha,10,12000,120000,Cancelled,Net Banking
ORD11486,2024-12-31,Customer_57,Monitor,West,Vikas,3,2500,7500,delivered,Credit Card
ORD11487,2025-08-21,Customer_414,Tablet,South,Sneha,4,800,3200, Returned,Cash
ORD11488,2024-06-21,Customer_49,Monitor,North,Neha,5,500,2500,delivered,Debit Card
ORD11489,2024-08-13,Customer_536,Monitor, SOUTH,Pooja,5,2500,12500,Delivered,Net Banking
ORD11490,2025-12-22,Customer_369,Monitor,east,Sneha,2,12000,24000,delivered,Cash
ORD11491,2025-08-11,Customer_63,Laptop, SOUTH,Sneha,9,2500,22500,Cancelled,Net Banking
ORD11492,2025-06-30,Customer_591,Laptop,North,Amit,5,12000,60000,Delivered,Net Banking
ORD11493,2024-06-17,Customer_597,SSD,West,Amit,2,1200,2400,Shipped,UPI
ORD11494,2025-02-20,Customer_507,Webcam,North,Priya,6,5000,30000,Returned,UPI
ORD11495,2024-06-25,Customer_318,Headset,north ,Neha,3,800,2400,Cancelled,cash 
ORD11496,2025-06-12,Customer_517,Headset   ,East,Vikas,9,12000,108000,Shipped,Debit Card
ORD11497,2024-09-13,Customer_115,Tablet,north ,Amit,8,5000,40000,Cancelled,UPI
ORD11498,2024-05-29,Customer_592,Printer,West,Karan,10,1200,12000,delivered,Net Banking
ORD11499,2024-04-25,Customer_344,Monitor,South,Neha,5,12000,60000,Delivered,Cash
ORD11500,2025-06-20,Customer_381,Mouse,West,Sneha,1,800,800,Returned,Credit Card
ORD11501,2024-12-14,Customer_307,SSD,North,Neha,10,25000,250000,Returned,UPI
ORD11502,2024-06-12,Customer_8,Printer, SOUTH,Neha,7,1200,8400,Shipped,Credit Card
ORD11503,2025-10-26,Customer_564,Speaker,east,Karan,8,500,4000, Returned,cash 
ORD11504,2025-09-03,Customer_322,Laptop,north ,Pooja,4,12000,48000,Returned,Debit Card
ORD11505,2025-03-01,Customer_228,Monitor,South,Vikas,1,2500,2500,Shipped,UPI
ORD11506,2024-04-10,Customer_426,Webcam,north ,Sneha,2,25000,50000,Shipped,UPI
ORD11507,2025-03-15,Customer_153,Headset,West,Pooja,10,500,5000,Delivered,UPI
ORD11508,2024-01-02,Customer_73,Headset, SOUTH,Vikas,2,2500,,Returned,UPI
ORD11509,2024-01-28,Customer_265,Monitor, SOUTH,Vikas,7,800,5600, Returned,UPI
ORD11510,2025-02-23,Customer_488,Headset,East,Priya,3,1200,3600,Returned,cash 
ORD11511,2025-07-17,Customer_220,Webcam,South,Sneha,4,800,3200,Shipped,Credit Card
ORD11512,2025-11-26,Customer_106,Laptop, SOUTH,Priya,8,2500,20000,Cancelled,Debit Card
ORD11513,2024-05-27,Customer_599,Headset,South,Sneha,6,500,3000, Returned,UPI
ORD11514,2024-08-17,Customer_90,Keyboard,east,Karan,5,800,4000,Cancelled,Net Banking
ORD11515,2025-06-03,Customer_535,Mouse,north ,Rahul,6,2500,15000,Delivered,UPI
ORD11516,2025-06-07,Customer_280,Monitor,East,Amit,5,1200,6000,delivered,Credit Card
ORD11517,2025-03-07,Customer_221,Headset, SOUTH,Priya,2,25000,50000,Returned,UPI
ORD11518,2024-03-31,,Monitor,east,Rahul,-7,12000,-84000,Delivered,UPI
ORD11519,2024-12-21,Customer_173,Monitor, SOUTH,Neha,7,25000,175000,Delivered,Credit Card
ORD11519,2025-08-21,Customer_228,Headset,north ,Karan,1,500,500,Cancelled,Debit Card
ORD11521,2024-08-10,Customer_36,Laptop,North,Priya,9,12000,108000,Returned,UPI
ORD11522,2025-08-01,Customer_576,Keyboard, SOUTH,Neha,6,12000,72000,Cancelled,Debit Card
ORD11523,2025-04-18,Customer_491,Mouse,South,Vikas,8,12000,96000,Delivered,Debit Card
ORD11524,2025-04-15,Customer_207,Webcam,North,Vikas,3,12000,36000,delivered,Credit Card
ORD11525,2024-01-16,Customer_205,Printer,east,Rahul,6,25000,150000, Returned,cash 
ORD11526,2024-09-24,Customer_579,Tablet,West,Karan,9,25000,225000,Cancelled,Credit Card
ORD11527,2025-03-04,Customer_473,Laptop,West,Sneha,9,800,7200,delivered,Net Banking
ORD11528,2025-12-18,Customer_207,Headset,North,Priya,5,1200,6000,Shipped,Net Banking
ORD11529,2024-05-26,Customer_59,Monitor,north ,Neha,3,12000,36000,Shipped,Debit Card
ORD11530,2024-11-17,Customer_539,Tablet,North,Karan,10,2500,25000,Shipped,Debit Card
ORD11531,2024-03-12,Customer_594,Webcam, SOUTH,Pooja,9,5000,45000,Returned,cash 
ORD11532,2024-10-10,Customer_63,Laptop,East,Vikas,5,12000,60000,delivered,Debit Card
ORD11533,2025-07-30,Customer_421,Monitor,South,Sneha,9,800,7200,Delivered,Cash
ORD11534,2025-07-28,Customer_50,Speaker,West,Rahul,9,1200,10800,Shipped,cash 
ORD11535,2024-01-14,Customer_445,Monitor,North,Rahul,2,800,1600,Cancelled,Cash
ORD11536,2025-04-30,Customer_480,Headset,South,Amit,2,12000,24000, Returned,Credit Card
ORD11537,2025-09-09,Customer_151,Mouse,north ,Pooja,5,800,4000,Cancelled,Credit Card
ORD11538,2024-12-12,Customer_50,Webcam,East,Rahul,4,1200,4800, Returned,Credit Card
ORD11539,2025-10-15,Customer_385,Webcam,east,Amit,8,500,4000,Shipped,Cash
ORD11540,15/01/2025,  Customer_105  ,Tablet   ,east,Rahul,7,500,3500,Returned,UPI
ORD11541,2025-03-22,Customer_566,Laptop,East,Amit,6,25000,150000,Cancelled,Cash
ORD11542,2024-01-01,Customer_417,Mouse,West,Pooja,4,500,2000,Cancelled,Cash
ORD11543,2024-10-14,Customer_411,Keyboard,east,Priya,6,800,4800,Delivered,cash 
ORD11544,2025-04-04,Customer_110,Monitor,north ,Pooja,10,1200,12000, Returned,Credit Card
ORD11545,2025-06-24,Customer_90,SSD,east,Karan,7,500,3500,delivered,UPI
ORD11546,2025-05-22,Customer_19,Laptop, SOUTH,Priya,9,1200,10800,Returned,Cash
ORD11547,2024-08-15,Customer_119,Laptop,east,Pooja,8,2500,#VALUE!,Returned,Cash
ORD11548,2025-08-03,Customer_420,Tablet,South,Vikas,3,5000,15000,Shipped,Net Banking
ORD11549,2024-09-17,Customer_194,Keyboard,South,Sneha,7,25000,175000,Delivered,Net Banking
ORD11550,2024-02-24,Customer_196,Speaker,east,Priya,7,800,5600, Returned,Debit Card
ORD11551,2025-09-30,,Webcam,east,Sneha,6,1200,7200,Shipped,Debit Card
ORD11552,2024-05-22,Customer_530,Mouse,West,Vikas,2,800,1600,delivered,Debit Card
ORD11553,2024-01-30,Customer_343,Monitor,east,Amit,6,800,4800,delivered,cash 
ORD11554,32/13/2024,Customer_45,Headset, SOUTH,Neha,10,800,8000,Delivered,Debit Card
ORD11555,2025-08-04,Customer_445,Headset,West,Pooja,6,12000,72000,Cancelled,Credit Card
ORD11556,2025-12-21,Customer_339,Webcam,north ,Neha,8,5000,40000,delivered,Cash
ORD11557,2025-12-19,Customer_477,Webcam,West,Rahul,4,12000,48000, Returned,Cash
ORD11558,2025-02-22,Customer_538,Monitor,east,Amit,8,1200,9600,Shipped,cash 
ORD11559,2025-11-27,Customer_245,SSD,north ,Sneha,7,1200,8400,Shipped,cash 
ORD11559,2025-03-30,Customer_492,Keyboard,South,Rahul,9,12000,,Delivered,Credit Card
ORD11561,2024-07-24,Customer_560,Speaker,north ,Rahul,4,25000,100000,Delivered,Debit Card
ORD11562,2025-04-20,Customer_184,Mouse,West,Neha,1,1200,1200,Returned,cash 
ORD11563,2025-08-19,Customer_528,Headset,north ,Sneha,5,12000,60000,Returned,cash 
ORD11564,2024-08-29,Customer_29,Mouse,North,Priya,5,12000,60000,delivered,UPI
ORD11565,2025-10-29,Customer_498,Tablet,North,Vikas,7,500,3500,Delivered,cash 
ORD11566,2024-02-02,Customer_477,Monitor,North,Karan,7,2500,17500,Returned,Net Banking
ORD11567,2024-03-26,Customer_594,SSD,West,Amit,8,800,6400, Returned,cash 
ORD11568,2024-04-06,Customer_452,Laptop,South,Sneha,6,25000,150000,Shipped,Net Banking
ORD11569,2024-11-12,Customer_384,Monitor,East,Vikas,1,500,500,delivered,cash 
ORD11570,2025-05-10,Customer_412,Monitor,North,Sneha,6,5000,30000,Returned,cash 
ORD11571,2025-03-03,Customer_387,Headset,north ,Neha,9,500,4500,Cancelled,Cash
ORD11572,2024-09-07,Customer_499,Webcam,North,Vikas,3,2500,7500,Cancelled,Credit Card
ORD11573,2025-01-03,Customer_143,Printer,North,Pooja,8,12000,96000,delivered,cash 
ORD11574,2024-11-23,Customer_560,SSD, SOUTH,Priya,10,1200,12000,Shipped,Net Banking
ORD11575,2025-02-08,Customer_197,Keyboard,East,Neha,4,12000,48000,Cancelled,Debit Card
ORD11576,2025-09-15,Customer_318,Laptop,East,Amit,6,12000,72000, Returned,cash 
ORD11577,2024-07-15,Customer_70,Laptop,east,Neha,7,5000,35000,Returned,cash 
ORD11578,2025-04-14,Customer_587,Printer,East,Neha,6,500,3000,Returned,Debit Card
ORD11579,2025-12-26,Customer_324,Tablet,East,Karan,7,12000,84000,Delivered,Debit Card
ORD11580,2024-06-22,Customer_202,Headset,North,Priya,4,2500,10000,delivered,UPI
ORD11581,2025-03-13,Customer_319,Keyboard,east,Rahul,7,2500,17500,Returned,UPI
ORD11582,2025-04-28,Customer_152,Mouse,north ,Priya,5,500,2500,Cancelled,cash 
ORD11583,2025-05-30,Customer_300,Printer,North,Rahul,3,1200,3600,Delivered,Cash
ORD11584,2025-04-12,,Speaker   ,East,Amit,-7,800,-5600,delivered,Debit Card
ORD11585,2024-06-22,Customer_162,SSD,east,Neha,6,2500,15000, Returned,UPI
ORD11586,2025-09-11,Customer_86,Headset,north ,Amit,7,2500,17500, Returned,Cash
ORD11587,2024-09-25,Customer_320,Laptop,north ,Pooja,9,12000,108000, Returned,Cash
ORD11588,2025-09-06,Customer_384,Webcam,east,Priya,10,5000,50000,Delivered,Credit Card
ORD11589,2025-05-27,Customer_289,Laptop,West,Karan,8,12000,96000,Delivered,Net Banking
ORD11590,2024-03-09,Customer_203,SSD,north ,Vikas,6,25000,150000, Returned,Debit Card
ORD11591,2024-12-16,Customer_377,Speaker,South,Amit,2,12000,24000,delivered,cash 
ORD11592,2025-07-10,Customer_124,Monitor,east,Priya,7,12000,84000,Shipped,Cash
ORD11593,2025-04-23,Customer_364,SSD,South,Vikas,3,800,2400,Cancelled,UPI
ORD11594,2025-12-05,Customer_5,Monitor,East,Priya,5,5000,25000,delivered,Cash
ORD11595,06/10/2024,Customer_149,Printer,North,Priya,2,1200,2400,delivered,Net Banking
ORD11596,2025-11-11,Customer_295,SSD,East,Amit,9,5000,45000,Shipped,Net Banking
ORD11597,2025-03-13,Customer_443,Speaker,North,Rahul,7,12000,84000,Returned,Credit Card
ORD11598,2024-01-07,Customer_153,SSD,East,Sneha,3,1200,3600,Shipped,Net Banking
ORD11599,2025-01-12,Customer_181,Printer,east,Neha,5,1200,6000,Returned,Credit Card
ORD11599,2024-06-27,Customer_561,Monitor,North,Amit,7,500,3500,Delivered,cash 
ORD11601,2024-12-19,Customer_366,Tablet, SOUTH,Rahul,5,12000,60000,Delivered,Net Banking
ORD11602,2024-12-30,Customer_481,Tablet,South,Rahul,4,2500,10000,delivered,Credit Card
ORD11603,2024-04-01,Customer_387,Keyboard,East,Karan,2,800,1600,Shipped,Cash
ORD11604,2024-12-20,Customer_350,Printer,South,Sneha,9,5000,45000,Cancelled,cash 
ORD11605,2025-01-12,Customer_528,Speaker,North,Neha,8,25000,200000,Returned,Debit Card
ORD11606,2025-02-22,Customer_245,Headset,east,Rahul,7,1200,8400,Delivered,UPI
ORD11607,2024-09-29,Customer_295,Speaker,north ,Karan,2,800,1600, Returned,Debit Card
ORD11608,2025-01-02,Customer_10,SSD,South,Amit,10,12000,120000,Shipped,cash 
ORD11609,2025-02-10,Customer_528,Speaker,east,Rahul,6,25000,150000,Shipped,Credit Card
ORD11610,2025-06-27,Customer_104,Monitor,South,Neha,2,1200,2400,Delivered,UPI
ORD11611,2025-04-29,Customer_158,Keyboard,north ,Neha,6,2500,15000,Shipped,Debit Card
ORD11612,2025-03-03,Customer_387,Webcam,West,Priya,4,1200,,Delivered,UPI
ORD11613,2025-11-03,Customer_165,Headset,North,Vikas,4,2500,10000,Delivered,UPI
ORD11614,2024-10-28,Customer_423,Mouse,north ,Pooja,4,500,2000, Returned,UPI
ORD11615,2025-02-16,Customer_334,Tablet,north ,Rahul,5,800,4000,delivered,UPI
ORD11616,2024-05-08,Customer_44,Keyboard,North,Rahul,2,2500,5000,Delivered,cash 
ORD11617,2024-11-28,    ,Mouse,South,Sneha,7,5000,35000,Returned,Debit Card
ORD11618,2024-02-19,Customer_193,Keyboard,East,Priya,10,12000,120000,Shipped,Debit Card
ORD11619,2024-02-08,Customer_591,Keyboard,north ,Neha,10,5000,50000,Shipped,Debit Card
ORD11620,2024-12-08,Customer_21,Webcam,East,Pooja,6,800,4800,Shipped,Credit Card
ORD11621,2024-04-09,Customer_291,Keyboard,East,Priya,4,800,3200,Shipped,UPI
ORD11622,2024-04-25,Customer_429,Monitor,North,Karan,8,12000,96000,Shipped,cash 
ORD11623,2025-09-01,Customer_225,Speaker,North,Pooja,2,25000,50000,Shipped,Net Banking
ORD11624,2025-07-24,Customer_88,Headset,North,Rahul,2,5000,10000,Shipped,Net Banking
ORD11625,2025-05-27,Customer_169,Laptop,West,Sneha,2,800,1600,Cancelled,Credit Card
ORD11626,2025-09-12,Customer_48,Webcam,north ,Rahul,10,12000,120000, Returned,Net Banking
ORD11627,2025-01-25,Customer_588,Headset,North,Vikas,4,25000,100000,Returned,Net Banking
ORD11628,2024-09-08,Customer_65,SSD   , SOUTH,Amit,6,800,4800,Delivered,Cash
ORD11629,2024-06-15,Customer_327,Speaker,east,Pooja,3,2500,7500,Returned,Credit Card
ORD11630,2025-04-20,Customer_316,Keyboard,east,Karan,7,12000,84000,delivered,UPI
ORD11631,2024-04-28,Customer_270,Webcam,South,Sneha,6,500,3000,Delivered,cash 
ORD11632,2025-02-06,Customer_112,Laptop,South,Amit,3,25000,75000,Returned,Cash
ORD11633,2025-02-01,Customer_7,Monitor,South,Rahul,10,12000,120000, Returned,Net Banking
ORD11634,2025-08-11,Customer_35,Tablet,South,Vikas,2,12000,24000,delivered,Cash
ORD11635,2025-01-13,Customer_599,Speaker,east,Vikas,3,1200,3600,Cancelled,UPI
ORD11636,2025-11-01,Customer_21,Keyboard, SOUTH,Amit,1,12000,12000,Cancelled,cash 
ORD11637,2024-05-13,Customer_406,Headset, SOUTH,Neha,10,1200,12000,Returned,cash 
ORD11638,2024-05-22,Customer_590,Tablet,South,Neha,5,25000,#VALUE!,Shipped,Credit Card
ORD11639,2024-09-05,Customer_281,Headset,East,Neha,5,2500,12500, Returned,Credit Card
ORD11639,2025-06-02,Customer_147,Tablet, SOUTH,Neha,8,500,4000,Cancelled,Debit Card
ORD11641,2024-07-17,Customer_457,SSD, SOUTH,Neha,3,1200,3600,delivered,Cash
ORD11642,2024-04-26,Customer_253,Headset,East,Priya,7,25000,175000,Returned,cash 
ORD11643,2025-01-17,Customer_269,Monitor,South,Priya,10,500,5000,Delivered,Net Banking
ORD11644,2024-11-06,Customer_161,Webcam,north ,Amit,3,500,1500,Returned,Net Banking
ORD11645,2025-07-15,Customer_146,Tablet,east,Amit,6,2500,15000,delivered,Debit Card
ORD11646,2024-06-05,Customer_235,Speaker,North,Rahul,10,800,8000, Returned,Debit Card
ORD11647,2024-12-21,Customer_550,Laptop,north ,Neha,7,800,5600,Delivered,Cash
ORD11648,2024-04-19,Customer_422,Speaker, SOUTH,Karan,9,12000,108000,Returned,UPI
ORD11649,2024-03-29,Customer_108,Printer,north ,Rahul,1,5000,5000,Cancelled,cash 
ORD11650,03/03/2025,,Printer,East,Vikas,-7,12000,-84000,delivered,cash 
ORD11651,2025-08-21,Customer_541,Monitor, SOUTH,Neha,4,12000,48000,Returned,Debit Card
ORD11652,2025-10-09,Customer_266,SSD,North,Rahul,4,800,3200,Delivered,Credit Card
ORD11653,2024-11-07,Customer_61,Headset, SOUTH,Neha,9,2500,22500,delivered,cash 
ORD11654,2024-10-17,Customer_324,Laptop, SOUTH,Pooja,6,800,4800,delivered,UPI
ORD11655,2024-01-13,Customer_115,Webcam,East,Rahul,4,5000,20000,Delivered,UPI
ORD11656,2024-11-23,Customer_306,Printer,North,Vikas,2,1200,2400, Returned,Cash
ORD11657,2025-05-01,Customer_288,Printer,East,Sneha,4,25000,100000,Delivered,cash 
ORD11658,2024-04-08,Customer_461,Mouse,South,Priya,2,800,1600,delivered,UPI
ORD11659,2025-02-27,Customer_499,SSD,North,Sneha,8,5000,40000,delivered,UPI
ORD11660,2025-04-10,Customer_546,SSD,South,Rahul,7,5000,35000,Shipped,cash 
ORD11661,2024-06-25,Customer_91,Laptop, SOUTH,Karan,7,2500,17500,Shipped,Debit Card
ORD11662,2024-09-19,Customer_358,SSD, SOUTH,Priya,7,5000,35000,Cancelled,Credit Card
ORD11663,2024-01-26,Customer_503,Mouse,east,Rahul,6,2500,15000,delivered,cash 
ORD11664,2025-05-23,Customer_19,Keyboard,North,Rahul,7,1200,,Shipped,Net Banking
ORD11665,32/13/2024,Customer_102,Webcam,West,Priya,7,1200,8400,delivered,UPI
ORD11666,2025-04-26,Customer_418,Mouse,South,Vikas,9,800,7200,delivered,cash 
ORD11667,2025-06-02,Customer_158,Headset,East,Amit,6,2500,15000,Delivered,UPI
ORD11668,2024-12-19,Customer_449,Headset,North,Pooja,6,25000,150000,Returned,cash 
ORD11669,2025-03-19,Customer_596,Tablet,West,Sneha,10,5000,50000,Delivered,Credit Card
ORD11670,2025-03-03,Customer_452,Headset,north ,Sneha,5,25000,125000,Cancelled,cash 
ORD11671,2025-09-23,Customer_22,Laptop,north ,Sneha,6,1200,7200,Returned,Credit Card
ORD11672,2024-01-24,Customer_363,Monitor   ,east,Pooja,8,5000,40000,Cancelled,cash 
ORD11673,2025-10-25,Customer_16,Printer,East,Priya,2,25000,50000,Returned,Cash
ORD11674,2025-10-09,Customer_203,Webcam,east,Sneha,8,5000,40000,Cancelled,Debit Card
ORD11675,2024-09-02,Customer_327,Laptop,West,Amit,6,500,3000,Shipped,cash 
ORD11676,2025-11-02,Customer_283,SSD,North,Amit,9,5000,45000,delivered,Debit Card
ORD11677,2025-06-16,Customer_350,Monitor, SOUTH,Sneha,7,5000,35000,Delivered,Cash
ORD11678,2024-06-20,Customer_53,Printer,West,Sneha,7,25000,175000,delivered,Debit Card
ORD11679,2024-12-24,Customer_195,Webcam,West,Karan,4,12000,48000,Cancelled,Cash
ORD11679,2024-05-04,Customer_38,SSD,South,Neha,1,5000,5000,Delivered,UPI
ORD11681,2024-01-19,Customer_585,Monitor,north ,Neha,2,500,1000,Delivered,cash 
ORD11682,2024-11-30,Customer_131,Laptop,north ,Sneha,1,2500,2500,Cancelled,Cash
ORD11683,2024-11-24,,Keyboard,South,Priya,2,2500,5000,Cancelled,Credit Card
ORD11684,2025-05-08,Customer_103,Webcam,South,Neha,7,2500,17500,Shipped,Credit Card
ORD11685,2025-05-22,Customer_37,Webcam,east,Vikas,4,5000,20000,Returned,Cash
ORD11686,2025-07-19,Customer_571,Headset,East,Rahul,6,800,4800, Returned,UPI
ORD11687,2024-03-22,Customer_217,Headset,North,Pooja,5,500,2500,Returned,Credit Card
ORD11688,2024-10-23,Customer_464,Printer,West,Pooja,2,1200,2400,Shipped,Net Banking
ORD11689,2024-02-12,Customer_292,Webcam,north ,Vikas,8,1200,9600, Returned,Cash
ORD11690,2024-08-24,Customer_472,Webcam,West,Amit,1,5000,5000, Returned,Net Banking
ORD11691,2024-11-19,Customer_407,Mouse,north ,Sneha,3,2500,7500,Cancelled,cash 
ORD11692,2025-01-22,Customer_190,Speaker,West,Sneha,8,12000,96000,Cancelled,Cash
ORD11693,2024-04-28,Customer_416,Mouse, SOUTH,Neha,1,12000,12000,Shipped,Cash
ORD11694,2025-11-29,  Customer_164  ,Keyboard,West,Priya,1,2500,2500,delivered,cash 
ORD11695,2024-01-11,Customer_315,Keyboard,east,Vikas,4,12000,48000,delivered,Credit Card
ORD11696,2025-09-16,Customer_17,Monitor,East,Karan,7,500,3500, Returned,Debit Card
ORD11697,2024-05-20,Customer_128,Monitor,North,Rahul,1,1200,1200, Returned,Debit Card
ORD11698,2025-09-10,Customer_458,Laptop,East,Karan,3,25000,75000, Returned,Cash
ORD11699,2024-06-09,Customer_16,Webcam,West,Pooja,5,12000,60000,Delivered,Net Banking
ORD11700,2024-09-05,Customer_407,Printer,East,Sneha,3,500,1500,Delivered,Cash
ORD11701,2025-03-31,Customer_256,Monitor,West,Pooja,10,12000,120000,Delivered,cash 
ORD11702,2024-08-05,Customer_20,Printer,West,Priya,4,2500,10000,Returned,Credit Card
ORD11703,2025-12-07,Customer_107,Keyboard,West,Priya,10,500,5000,Returned,Net Banking
ORD11704,2024-11-15,Customer_465,SSD,West,Vikas,5,800,4000,Shipped,Debit Card
ORD11705,22/03/2025,Customer_545,Laptop,East,Pooja,3,25000,75000,Cancelled,UPI
ORD11706,2025-11-27,Customer_532,Speaker,South,Amit,8,800,6400,delivered,Cash
ORD11707,2024-02-17,Customer_112,Monitor,North,Karan,10,12000,120000,Returned,Cash
ORD11708,2024-01-12,Customer_560,Tablet,South,Sneha,9,2500,22500,Delivered,Credit Card
ORD11709,2024-06-05,Customer_48,Keyboard,North,Amit,3,12000,36000,Cancelled,Debit Card
ORD11710,2024-09-29,Customer_339,Speaker,West,Vikas,1,25000,25000,Delivered,cash 
ORD11711,2025-08-28,Customer_113,Laptop,North,Pooja,6,25000,150000,Shipped,Cash
ORD11712,2025-12-02,Customer_154,Webcam, SOUTH,Neha,1,800,800,Cancelled,Credit Card
ORD11713,2024-07-16,Customer_375,Speaker,East,Sneha,7,12000,84000, Returned,cash 
ORD11714,2024-08-24,Customer_189,Speaker, SOUTH,Karan,10,500,5000,Returned,cash 
ORD11715,2025-01-31,Customer_348,Headset,north ,Pooja,5,2500,12500,Returned,Net Banking
ORD11716,2025-05-30,,SSD   ,West,Vikas,-3,5000,,Returned,UPI
ORD11717,2024-02-16,Customer_394,SSD,North,Amit,8,800,6400,Shipped,Cash
ORD11718,2024-07-11,Customer_124,SSD,North,Pooja,10,1200,12000,Delivered,cash 
ORD11719,2025-04-04,Customer_269,Webcam, SOUTH,Rahul,7,1200,8400, Returned,cash 
ORD11719,2024-04-28,Customer_5,Tablet,North,Rahul,7,2500,17500,Cancelled,Cash
ORD11721,2025-12-25,Customer_588,SSD, SOUTH,Sneha,1,500,500,delivered,Cash
ORD11722,2024-10-14,Customer_85,Laptop,North,Vikas,6,800,4800, Returned,UPI
ORD11723,2024-06-15,Customer_397,Laptop,South,Amit,1,1200,1200,Delivered,Debit Card
ORD11724,2025-08-31,Customer_328,SSD,north ,Karan,5,1200,6000,delivered,Credit Card
ORD11725,2024-06-04,Customer_555,Laptop,South,Rahul,7,2500,17500,Shipped,Debit Card
ORD11726,2024-03-26,Customer_169,Monitor, SOUTH,Pooja,9,12000,108000,Cancelled,Net Banking
ORD11727,2025-07-14,Customer_127,Speaker, SOUTH,Vikas,10,5000,50000, Returned,cash 
ORD11728,2024-12-24,Customer_535,Printer,North,Priya,5,12000,60000,Shipped,Net Banking
ORD11729,2025-07-02,Customer_416,Laptop,South,Pooja,1,2500,#VALUE!,Delivered,cash 
ORD11730,2024-08-01,Customer_383,Webcam,North,Vikas,10,1200,12000, Returned,Net Banking
